Log file open, 12/27/22 14:59:18
[2022.12.27-16.47.25:845][ 52]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=30.432136,Y=-72.184988,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:846][ 52]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=30.432136,Y=-72.184988,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:878][ 53]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=30.432136,Y=-72.184988,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:887][ 53]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=33.643885,Y=-78.276619,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:888][ 53]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=33.643885,Y=-78.276619,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:921][ 54]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=33.643885,Y=-78.276619,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:930][ 54]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=36.855639,Y=-84.368251,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:931][ 54]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=36.855639,Y=-84.368251,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:963][ 55]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=36.855639,Y=-84.368251,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:973][ 55]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=38.996808,Y=-88.429345,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.25:973][ 55]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=38.996808,Y=-88.429345,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:003][ 56]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=38.996808,Y=-88.429345,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:013][ 56]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=41.137991,Y=-92.490459,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:013][ 56]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=41.137991,Y=-92.490459,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:044][ 57]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=41.137991,Y=-92.490459,Z=805.835154),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:054][ 57]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=45.543277,Y=-97.952814,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:054][ 57]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=45.543277,Y=-97.952814,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:084][ 58]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=45.543277,Y=-97.952814,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:093][ 58]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=46.613863,Y=-99.983361,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:094][ 58]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=46.613863,Y=-99.983361,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:124][ 59]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=46.613863,Y=-99.983361,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:134][ 59]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=48.755029,Y=-104.044445,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:134][ 59]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=48.755029,Y=-104.044445,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:169][ 60]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=48.755029,Y=-104.044445,Z=803.978045),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:178][ 60]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=54.230891,Y=-111.537347,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:178][ 60]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=54.230891,Y=-111.537347,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:210][ 61]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=54.230891,Y=-111.537347,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:219][ 61]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=57.442658,Y=-117.629008,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:220][ 61]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=57.442658,Y=-117.629008,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:251][ 62]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=57.442658,Y=-117.629008,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:260][ 62]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=59.583819,Y=-121.690102,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:262][ 62]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=59.583819,Y=-121.690102,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:292][ 63]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=59.583819,Y=-121.690102,Z=802.120935),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:302][ 63]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=62.918510,Y=-125.121919,Z=800.263826),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:302][ 63]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=62.918510,Y=-125.121919,Z=800.263826),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:336][ 64]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=62.918510,Y=-125.121919,Z=800.263826),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:346][ 64]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=66.253207,Y=-128.553736,Z=798.406717),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:346][ 64]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=66.253207,Y=-128.553736,Z=798.406717),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:379][ 65]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=66.253207,Y=-128.553736,Z=798.406717),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:388][ 65]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=70.658474,Y=-134.016140,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:389][ 65]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=70.658474,Y=-134.016140,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:418][ 66]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=70.658474,Y=-134.016140,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:450][ 67]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=70.658474,Y=-134.016140,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:459][ 67]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=71.729035,Y=-136.046658,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:460][ 67]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=71.729035,Y=-136.046658,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:491][ 68]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=71.729035,Y=-136.046658,Z=796.549686),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:501][ 68]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=75.063746,Y=-139.478465,Z=794.692576),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:501][ 68]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=75.063746,Y=-139.478465,Z=794.692576),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:529][ 69]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=75.063746,Y=-139.478465,Z=794.692576),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:561][ 70]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=75.063746,Y=-139.478465,Z=794.692576),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:570][ 70]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=76.257262,Y=-138.849198,Z=792.835467),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:571][ 70]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=76.257262,Y=-138.849198,Z=792.835467),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:604][ 71]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=76.257262,Y=-138.849198,Z=792.835467),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:613][ 71]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=83.172535,Y=-140.393184,Z=785.407108),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:614][ 71]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=83.172535,Y=-140.393184,Z=785.407108),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:651][ 72]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=83.172535,Y=-140.393184,Z=785.407108),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:661][ 72]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=97.248932,Y=-138.161537,Z=766.836250),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:661][ 72]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=97.248932,Y=-138.161537,Z=766.836250),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:706][ 73]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=97.248932,Y=-138.161537,Z=766.836250),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:715][ 73]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=114.905935,Y=-134.042059,Z=742.694064),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:715][ 73]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=114.905935,Y=-134.042059,Z=742.694064),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:763][ 74]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=114.905935,Y=-134.042059,Z=742.694064),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:772][ 74]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=130.421767,Y=-125.861496,Z=718.551878),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:773][ 74]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=130.421767,Y=-125.861496,Z=718.551878),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:812][ 75]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=130.421767,Y=-125.861496,Z=718.551878),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:822][ 75]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=143.550548,Y=-118.939478,Z=698.123910),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:823][ 75]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=143.550548,Y=-118.939478,Z=698.123910),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:865][ 76]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=143.550548,Y=-118.939478,Z=698.123910),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:874][ 76]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=159.189320,Y=-108.099130,Z=672.124693),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:875][ 76]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=159.189320,Y=-108.099130,Z=672.124693),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:914][ 77]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=159.189320,Y=-108.099130,Z=672.124693),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:923][ 77]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=168.860445,Y=-100.405089,Z=655.410866),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:923][ 77]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=168.860445,Y=-100.405089,Z=655.410866),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:972][ 78]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=168.860445,Y=-100.405089,Z=655.410866),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:981][ 78]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=177.829863,Y=-82.701097,Z=633.125750),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.26:982][ 78]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=177.829863,Y=-82.701097,Z=633.125750),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:015][ 79]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=177.829863,Y=-82.701097,Z=633.125750),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:024][ 79]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=181.533360,Y=-78.153427,Z=625.697391),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:025][ 79]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=181.533360,Y=-78.153427,Z=625.697391),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:060][ 80]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=181.533360,Y=-78.153427,Z=625.697391),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:070][ 80]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=186.676253,Y=-67.656846,Z=612.697783),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:070][ 80]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=186.676253,Y=-67.656846,Z=612.697783),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:102][ 81]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=186.676253,Y=-67.656846,Z=612.697783),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:111][ 81]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=189.309185,Y=-61.078663,Z=605.269424),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:111][ 81]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=189.309185,Y=-61.078663,Z=605.269424),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:142][ 82]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=189.309185,Y=-61.078663,Z=605.269424),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:151][ 82]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=191.819186,Y=-57.160329,Z=599.698174),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:152][ 82]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=191.819186,Y=-57.160329,Z=599.698174),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:193][ 83]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=191.819186,Y=-57.160329,Z=599.698174),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:202][ 83]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=200.542665,Y=-44.775922,Z=581.127277),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:203][ 83]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=200.542665,Y=-44.775922,Z=581.127277),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:235][ 84]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=200.542665,Y=-44.775922,Z=581.127277),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:244][ 84]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=206.510303,Y=-41.629546,Z=571.841808),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:245][ 84]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=206.510303,Y=-41.629546,Z=571.841808),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:276][ 85]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=206.510303,Y=-41.629546,Z=571.841808),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:285][ 85]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=208.897354,Y=-40.371002,Z=568.127629),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:286][ 85]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=208.897354,Y=-40.371002,Z=568.127629),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:318][ 86]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=208.897354,Y=-40.371002,Z=568.127629),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:327][ 86]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=210.213819,Y=-37.081940,Z=564.413449),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
[2022.12.27-16.47.27:328][ 86]LogControlRig: Display: VM[0003] (Rotation=(X=0.707107,Y=-0.000000,Z=0.000000,W=-0.707107),Translation=(X=210.213819,Y=-37.081940,Z=564.413449),Scale3D=(X=100.000000,Y=99.999994,Z=100.000000))
